acc_x_mean,acc_x_std,acc_x_absint,acc_y_mean,acc_y_std,acc_y_absint,acc_z_mean,acc_z_std,acc_z_absint,acc_sum_mean,acc_sum_std,acc_sum_absint,bvp_features_mean,bvp_features_std,eda_features_mean,eda_features_std,eda_features_min,eda_features_max,eda_features_dynamic_range,eda_scl_features_mean,eda_scl_features_std,eda_scr_features_mean,eda_scr_features_std,eda_scr_features_no_pks,eda_scr_features_no_strong_peaks,hr_features_mean,hr_features_std,hrv_features_resampled_HRV_freq,hrv_features_resampled_HRV_vlf,hrv_features_resampled_HRV_lf,hrv_features_resampled_HRV_hf,hrv_features_resampled_HRV_ratio,hrv_features_resampled_HRV_hf_norm,hrv_features_resampled_HRV_lf_norm,temp_features_mean,temp_features_std,temp_features_min,temp_features_max,temp_features_dynamic_range,stress,time
34.2,13.3284055679712,10912.5,-40.425,29.5084175865794,15401,12.68125,7.54037980384323,4479.5,96.525,15.8381112518216,30793,1.841046875,9.12499360503937,0.332261475,0.00449034531244536,0.324969,0.34416,1.05905486369469,0.306840176410904,0.00545026076506107,0.00111490259546026,0.00327245425592199,0,0,55.800771843341,19.3562238639613,18.5194800550092,0,0,12.1644289144862,0,65.6845056035792,0,28.9455,0.0372069748079438,28.89,29.01,1.00415368639668,1,10-Aug-2017 12:02:20.000000
28.99375,9.38884609707084,9247.5,-38.515625,36.7374793408977,16808,13.953125,5.00416656334803,4459,95.65,11.220614704969,30514.5,0.236625000000001,16.2717156170955,0.3144777,0.00426014879480121,0.308337,0.324969,1.05394098016132,0.313571520327942,0.00142273364908211,0.000732224734744949,0.00311234922495882,0,0,76.0718731287089,1.6180893459015,0.248735212838681,0,0,0.165486615542355,0,66.5312376377054,0,28.8965,0.0183344987974537,28.87,28.93,1.00207828195358,1,10-Aug-2017 12:02:30.000000
27.85625,0.646639492475399,8886,-53.73125,0.478003620085711,17140,14.81875,0.596456358913018,4727,96.40625,0.901387818865997,30753,-0.314109375,8.38077118486838,0.3071531,0.00323126001302818,0.298101,0.312175,1.04721218647371,0.307094705769231,0.00197780267741259,5.83942307691307e-05,0.00202728659616972,0,0,57.7388722179272,12.9498915918747,0.551615522705948,0,0,0.366763099463283,0,66.488901121587,0,28.855,0.0185361739199266,28.83,28.89,1.00208116545265,1,10-Aug-2017 12:02:40.000000
27.13125,1.07768400810099,8654.5,-54.071875,0.606513431277286,17248.5,14.94375,0.869164373673903,4766.5,96.146875,1.65911264854568,30669.5,0.183359375,14.0574414756354,0.3013,0.00178610035035506,0.296822,0.304498,1.02586061680064,0.301555838461539,0.000938110404841555,-0.000255838461538523,0.00180370510232937,0,0,70.5958040538137,8.29169687308761,1.39356320449554,0,0,0.927417164867269,0,66.5500611580073,0,28.798,0.0234466114767908,28.77,28.85,1.00278067431352,1,10-Aug-2017 12:02:50.000000
26.58125,0.633167634926563,8479,-54.1,0.374751746458044,17257.5,15.30625,0.597768840110367,4883,95.9875,0.979331868720153,30619.5,0.101234375,7.67755445756621,0.298741075,0.00180931402764723,0.295543,0.30194,1.02164490446399,0.298807536538462,0.000914444714990325,-6.64615384616527e-05,0.00142725848657952,0,0,80.0542651891165,4.29192191495015,17.1314409502047,0,0,11.3902381985098,0,66.487333036476,0,28.7395,0.0275448352457937,28.71,28.79,1.00278648554511,1,10-Aug-2017 12:03:00.000000
26.2125,1.02866441088405,8361.5,-54.39375,0.639326399043639,17351.5,15.228125,0.831109231604927,4857.5,95.834375,1.38986690574097,30570.5,0.0896093749999999,7.45603420144097,0.295670625,0.00170909146185918,0.291704,0.298101,1.02192976441873,0.296924797700655,0.000334156199403771,-0.000654116964790738,0.00204879882562105,0,0,49.768006556718,7.88695210470325,10.2182250163572,0,0,6.79477764189068,0,66.4966530979081,0,28.654,0.0244739526634832,28.63,28.71,1.00279427174293,1,10-Aug-2017 12:03:10.000000
22.971875,1.86432173535454,7326,-55.578125,1.17183091609872,17730.5,16.73125,1.0927052220038,5337.5,95.28125,2.08944766291242,30394,-0.268890625000001,7.10511576065928,0.293847425,0.00195201573511286,0.290425,0.298101,1.0264302315572,0.294790526631478,0.00177918829877012,0.000836803503252084,0.00299107695271833,0,0,63.6429155670256,4.08733706698786,49.7692198494746,0,0,33.0876949153491,0,66.4822454830954,0,28.6165,0.0159405948478265,28.59,28.63,1.00139909059112,1,10-Aug-2017 12:03:20.000000
23.546875,1.21806784019729,7510.5,-55.2375,0.657605612100315,17621.5,16.921875,0.528340618140825,5398.5,95.70625,1.02383430159181,30530.5,0.128890625,7.82688726008441,0.28773825,0.0026043595477288,0.28019,0.292984,1.04566187230094,0.288155877403846,0.00136796614670166,-0.000417627403846194,0.00199314102264856,0,0,61.7862513364221,5.47009284793837,30.4395995771687,0,0,20.2423498644583,0,66.5000530415689,0,28.5925,0.0144559454541843,28.57,28.61,1.0014000700035,1,10-Aug-2017 12:03:30.000000
25.6125,0.671754358746782,8170,-54.121875,0.495265594811904,17265.5,17.278125,0.708760397412583,5512,97.0125,1.1663382132067,30947.5,-0.142875,7.27950222184244,0.286106925,0.00160505627966668,0.28019,0.289146,1.03196402441201,0.285920092313209,0.000418110112687508,0.00034644563571047,0.00165454813393004,0,0,67.0946271162545,2.58742002417791,18.1681460955467,0,0,11.9236067551665,0,65.629187989022,0,28.5785,0.0162591197289079,28.55,28.61,1.00210157618214,1,10-Aug-2017 12:03:40.000000
52.071875,14.6487983902775,16622,-15.621875,22.2404392388996,6200,-0.346875,19.3209565820255,5554.5,88.971875,12.4925992982127,28376.5,1.175265625,7.00761268978837,0.276383375,0.0125337413872898,0.253322,0.291704,1.15151467302485,0.289574059713715,0.00352021771601775,-0.00210017703329762,0.0030355207165684,0,0,66.0028845899614,7.28671505955595,45.8338407106441,0,0,30.437695547971,0,66.40878241064,0,28.5635,0.0123100959191411,28.55,28.59,1.00140105078809,1,10-Aug-2017 12:03:50.000000
29.134375,13.3244091983808,9285,-49.034375,16.310142802221,15656,7.19375,13.5755158893297,4701.5,92.91875,3.30473560659049,29642.5,0.445875000000001,20.2981032020082,0.290296975,0.0141575662266117,0.25716,0.299381,1.16418183232229,0.298172571130038,0.00129562166322606,0.00260566513392604,0.00325430081044777,0,0,55.2446571143494,8.16479146322885,0.114243781281212,0,0,0.0743755675387696,0,65.1025086045549,0,28.6265,0.0296604718395311,28.59,28.67,1.00279818118223,1,10-Aug-2017 12:04:00.000000
23.0875,3.51421207675009,7365.5,-56.084375,1.94494914955568,17891,14.215625,1.83839397249859,4534,93.3875,3.28764667956506,29790.5,-0.104984375,14.3793596750096,0.2890176,0.00355794411106132,0.281469,0.294263,1.04545438396413,0.290428066909416,0.00202503275869558,-0.0014104669094159,0.00236561578658138,0,0,73.5865371960231,10.9352441005095,74.8280494643751,0,0,55.7040801416703,0,74.4427798671813,0,28.6775,0.0167561699313788,28.65,28.71,1.0020942408377,1,10-Aug-2017 12:04:10.000000
30.3,11.8222467087005,9663,-44.8875,24.8411852124374,15962,14,8.32302392599752,5068,96.24375,11.4359313166165,30693,0.33790625,9.66916130951294,0.304242575,0.017485281339821,0.282748,0.336484,1.19004908964873,0.301601595196912,0.00927940357690619,-0.00276315601778209,0.00294399675876823,0,0,55.9807512544697,6.67299860959262,8.54965885708559,0,0,5.23821758073288,0,61.2681472827617,0,28.691,0.0142864468676629,28.67,28.71,1.00139518660621,1,10-Aug-2017 12:04:20.000000
27.025,2.99204797708504,8609.5,-53.996875,1.15152464695255,17223,17.065625,2.18115458985088,5439.5,98.0875,5.91198506409808,31272,0.756578125000001,10.158289167974,0.33952225,0.00750327627158245,0.328807,0.355675,1.08171358882262,0.330444397442866,0.00456008029776001,0.00471751299804285,0.00790314011126657,0,0,75.8859598713863,2.39687692337756,11.4574010608896,0,0,7.66983987744894,0,66.9422309360395,0,28.675,0.0161721508012536,28.65,28.71,1.0020942408377,1,10-Aug-2017 12:04:30.000000
26.575,1.14497676257375,8478,-53.378125,1.07003482643349,17027.5,17.99375,2.52013055092994,5740,97.946875,2.00633547875013,31245.5,0.28565625,10.4990018695702,0.334916225,0.00573267093290728,0.323689,0.34416,1.06324280404957,0.334809627241708,0.000807612745951687,-0.000649646753321334,0.00467841036484661,0,0,57.2470324382165,5.75719790106937,7.6340476983184,0,0,3.52189508017701,0,46.1340460441818,0,28.6525,0.0144559454541853,28.63,28.69,1.0020957038072,1,10-Aug-2017 12:04:40.000000
27.175,0.648605932113184,8669,-52.646875,0.522523641678398,16793.5,18.9875,0.554123895474696,6058,98.809375,0.997444815453269,31520.5,-0.30234375,6.9769381884692,0.33965005,0.00490810995504065,0.328807,0.347998,1.05836554574568,0.339267209394222,0.00100622266645445,0.000516690484863636,0.00463952763178562,0,0,54.146203478666,4.21112440034619,15.1854174307389,0,0,13.9999642320082,0,92.1934763786535,0,28.621,0.0142864468676629,28.61,28.65,1.00139811254806,1,10-Aug-2017 12:04:50.000000
26.909375,0.743565659698009,8583.5,-53.19375,0.570946253008506,16968.5,17.746875,0.673029167412589,5661,97.85,1.18348086560266,31213,0.0787812500000005,9.87989571591696,0.3416332,0.00280142175625346,0.336484,0.349278,1.03802261028756,0.339016125555624,0.00127534517661101,-0.000594015059730721,0.0066223856345498,0,0,63.0255023170539,2.82398573550086,0.00302906345390642,0,0,0.00179931396566048,0,59.4016597222484,0,28.581,0.01691608247065,28.55,28.61,1.00210157618214,1,10-Aug-2017 12:05:00.000000
27.034375,0.599429914644351,8624.5,-53.071875,0.535120397784828,16930,18.225,0.666718911223518,5813.5,98.33125,0.777600803371748,31368,-0.00464062500000023,8.14203353240402,0.33760305,0.00169398354591955,0.331366,0.340322,1.0270275164018,0.337575437249314,0.000487611991423432,2.76127506859e-05,0.0017103044843972,0,0,61.9089492783417,3.35512492678228,5.36950800607057,0,0,3.5999115880247,0,67.0436022062873,0,28.566,0.0151572949349011,28.55,28.59,1.00140105078809,1,10-Aug-2017 12:05:10.000000
27.209375,1.14876501085154,8680.5,-53.821875,1.24800389211474,17169.5,15.58125,2.44557530204935,4969.5,96.6125,2.40033304899164,30819.5,0.23628125,6.71346591909945,0.3364197,0.0043935427513218,0.327528,0.34416,1.05078039129479,0.337309211022129,0.000736509544867544,-0.000912551443933073,0.0021359881064459,0,0,75.1875998592314,1.85211120477227,1.13680279157042,0,0,0.628836110625489,0,55.316200425299,0,28.566,0.00810191493666916,28.55,28.57,1.00070052539405,1,10-Aug-2017 12:05:20.000000
26.903125,0.892316338680325,8583,-54.2125,0.675477307151387,17294,14.565625,0.668648276182165,4646.5,95.68125,1.27857618204452,30523.5,0.401984375,9.18300384367063,0.339745975,0.00265461779070803,0.333925,0.34416,1.03065059519353,0.338762908497287,0.000562522772208908,0.000983066502713147,0.00257563548843148,0,0,78.0181398260547,2.30488412717845,1.92100523476418,0,0,1.27890677166743,0,66.5748717662617,0,28.597,0.0228932864417178,28.55,28.63,1.00280210157618,1,10-Aug-2017 12:05:30.000000
26.91875,0.738310152224487,8588,-54.375,0.557086014531156,17345.5,14.24375,0.655307484839385,4544,95.5375,1.18182421025711,30477.5,-0.0315312499999999,8.95578101641869,0.336451725,0.00191055351071559,0.331366,0.339042,1.02316471816662,0.336619651799014,0.000308709456827498,-0.000167926799013898,0.00185965517749577,0,0,71.8250843212067,2.46234544063319,3.46871662959926,0,0,2.07034357831267,0,59.6861548345003,0,28.6405,0.0207488028693908,28.61,28.67,1.00209716882209,1,10-Aug-2017 12:05:40.000000
34.79375,13.5864107263961,11107.5,-36.565625,32.2740334435885,14829,14.74375,6.65518571230012,4796.5,96.340625,14.7092907618916,30733,-0.1851875,9.87935180768775,0.333412925,0.0030358712464464,0.327528,0.339042,1.03515424635451,0.334443002620327,0.00117222203135042,-0.000135586037570321,0.00316767653269342,0,0,75.2556281738273,3.24476638383078,5.65870876518919,0,0,3.89011957496152,0,68.7457110161324,0,28.6815,0.0135021365830637,28.65,28.69,1.00139616055846,1,10-Aug-2017 12:05:50.000000
47.225,16.6448990557709,15083.5,-20.615625,29.524004466426,9078,6.2625,12.3161018035888,3797,87.665625,15.7556997573342,27958.5,0.742203124999999,11.3650435828213,0.335651975,0.00263247874306561,0.330086,0.340322,1.03101010039808,0.330562804751708,0.00105261927358217,0.000993968619560483,0.00258715144513814,0,0,67.5049032387231,6.41683193923749,48.6975022975412,0,0,23.5385131986797,0,48.3361817098126,0,28.7245,0.0181093544321355,28.69,28.75,1.00209132101778,1,10-Aug-2017 12:06:00.000000
27.6,1.64650289609034,8803.5,-52.753125,1.06452761537085,16832,18.075,0.83083219223947,5767.5,98.428125,1.80416348420616,31403,0.582765625000001,12.4614975352624,0.324585,0.00166940758723197,0.318572,0.327528,1.02811295405748,0.326124725240183,0.00140074141396929,-0.000779333756910966,0.00234952981220761,0,0,59.8759538684075,6.01364900993485,22.0508674120419,0,0,14.66894072106,0,66.5231913418939,0,28.8105,0.0308802484379535,28.75,28.85,1.00347826086957,1,10-Aug-2017 12:06:10.000000
27.471875,0.564761649727683,8763.5,-53.096875,0.403732099479928,16937.5,17.4,0.527607719765463,5550.5,97.96875,0.822275114323888,31251.5,0.163546875,8.94640629965745,0.3227298,0.00163249084813079,0.317292,0.324969,1.02419537838962,0.322657915802938,0.00118115000404694,8.48153452132308e-05,0.00158143588597326,0,0,66.0585275495888,6.71375346770345,121.476665628009,0,0,79.7190414000655,0,65.6249831915741,0,28.82,0.0101273936708364,28.81,28.83,1.0006942034016,1,10-Aug-2017 12:06:20.000000
27.403125,0.678826377495527,8740,-53.0625,0.503125030423099,16927.5,17.41875,0.570671660590069,5555,97.884375,0.961193541945832,31222.5,-0.255187500000001,7.29090839276601,0.318187975,0.00232147388513396,0.312175,0.32241,1.03278609754144,0.318201712430989,0.00131912099665175,-0.000326718806249685,0.00190562074387948,0,0,78.5450299802854,1.28441464755758,34.8434387522855,0,0,23.1629104460321,0,66.4771081026346,0,28.7885,0.0114466432208589,28.77,28.81,1.00139033715676,1,10-Aug-2017 12:06:30.000000
26.99375,0.734265461549893,8610.5,-53.2625,0.681023570405809,16991,17.540625,0.945989513617676,5595.5,97.796875,1.12786990262236,31197,0.0452031249999999,6.88953134924262,0.314573625,0.00190405580191204,0.310895,0.318572,1.02469322440052,0.314340812229514,0.00110700875615375,9.4589735794981e-05,0.00159849624580957,0,0,72.5404441278685,4.35785617109596,68.3833787695491,0,0,51.698298815464,0,75.600679208447,0,28.7455,0.0214774777681652,28.71,28.79,1.00278648554511,1,10-Aug-2017 12:06:40.000000
26.709375,0.602949581219,8520.5,-54.034375,0.483657288832447,17237,15.971875,0.709865268244307,5095,96.715625,1.04914037807882,30852.5,-0.089109375,6.30876288902161,0.31374215,0.00227184209172724,0.308337,0.317292,1.02904289786824,0.31212173633001,0.000394182546585046,-1.16212815925831e-05,0.00267637543839282,0,0,73.4908371197092,2.4781580377108,40.0252391921128,0,0,26.5997319473837,0,66.4573965934608,0,28.688,0.0270990585511565,28.63,28.73,1.00349283967866,1,10-Aug-2017 12:06:50.000000
33.55,14.9470538924129,10692.5,-43.646875,22.9187673350875,14830.5,13.63125,6.15639624565722,4491,94.065625,13.1064632498052,30014,1.323234375,15.7571021722006,0.3092002,0.00172339775012275,0.304498,0.312175,1.02521198825608,0.309778254141978,0.00066918478199309,-0.000578054141977542,0.00140437975509859,0,0,72.1112078852659,3.97473618390501,41.9058529521658,0,0,27.8212527746547,0,66.3898973883475,0,28.6135,0.0196833914109302,28.59,28.65,1.00209863588667,1,10-Aug-2017 12:07:00.000000
62.325,1.16398407814251,19880.5,10.628125,1.03957260780407,3390,1.70625,2.23283245057732,834.5,75.571875,1.84709114275803,24105,0.996078125000001,5.7494806264849,0.31095935,0.00206805747514734,0.303219,0.313454,1.03375448108463,0.310632019960123,0.00101858464172525,0.00032350963885949,0.00286999451775207,0,0,84.1103261904805,13.1236056443654,13.4179811291956,0,0,9.86010007364459,0,73.4842296967492,0,28.5945,0.0315375234382052,28.55,28.65,1.00350262697023,1,10-Aug-2017 12:07:10.000000
46.56875,17.1344020937329,14857,-19.75625,31.9664296628799,9702,5.390625,9.84840770908621,3022,86.459375,12.6033622268053,27581,1.088109375,15.7537367806666,0.310127775,0.00546499658895664,0.30194,0.324969,1.07627011989137,0.309897880200869,0.00180868255759267,0.00043123950040012,0.00412843387511755,0,0,66.6600317789052,8.96737575062429,3.5725792989785,0,0,2.78257913596911,0,77.8871202877072,0,28.6765,0.0301747049780587,28.63,28.71,1.00279427174293,1,10-Aug-2017 12:07:20.000000
43.24375,17.0305817036925,13812,-34.45625,22.1661853445123,10971.5,4.921875,10.942002543906,3474.5,88.603125,13.4961502551085,28258,-1.1869375,18.4968129893479,0.303858775,0.00301088931821456,0.296822,0.309616,1.04310327401608,0.303954923843436,0.0013277741239728,-9.61488434359684e-05,0.00340862576583591,0,0,68.0569760874314,8.04945007406892,16.6047866780501,0,0,11.0227282757553,0,66.3828358019576,0,28.6615,0.0239175935673163,28.63,28.71,1.00279427174293,1,10-Aug-2017 12:07:30.000000
26.8875,0.62835307447875,8578,-54.409375,0.590870658263075,17356.5,14.384375,0.933060281561813,4588.5,95.68125,1.10780573311378,30523,0.698125,10.0640772055862,0.300532225,0.00141354400015868,0.295543,0.303219,1.02597253191583,0.302315500815347,0.00051639106009089,-0.00124954395336759,0.00163726577265138,0,0,73.0160601951494,1.95969318210684,6.30689005565673,0,0,5.13943359984236,0,81.4891896717423,0,28.6305,0.0183903542164131,28.61,28.67,1.00209716882209,1,10-Aug-2017 12:07:40.000000
18.25,27.8121779330442,9285.5,-29.5875,35.4081243001896,13788.5,25.4625,17.9222939572382,8376,98.58125,20.2897419531804,31450,0.39621875,7.75708740991706,0.3142218,0.0139063049566992,0.294263,0.333925,1.13478418965347,0.31081766633678,0.00488134660782383,-0.000480541967957501,0.00776326570397857,0,0,78.6459845746794,1.92859358791311,9.90828749295975,0,0,7.02133463433174,0,70.863250983792,0,28.5885,0.0177662890227817,28.55,28.63,1.00280210157618,1,10-Aug-2017 12:07:50.000000
26.95625,2.02908900602151,8599,-53.5875,1.75769691147304,17095,16.95,3.56542083144881,5406.5,97.49375,3.48124734428628,31100.5,-0.10475,9.84639542730222,0.327623525,0.00285914333581645,0.319851,0.332645,1.03999987494177,0.324664062627283,0.00145041121956347,0.00212791188098044,0.00402524040218792,0,0,60.9313785187428,7.67197514266622,41.2530926357114,0,0,26.7347671852458,0,64.8066980609895,0,28.583,0.0106698713134765,28.57,28.61,1.0014000700035,1,10-Aug-2017 12:08:00.000000
26.48125,0.902604208591324,8447,-53.459375,0.606836379800625,17054,17.9125,1.01331264071707,5713.5,97.853125,1.66853311113286,31214.5,0.109812499999999,10.1680848527907,0.3230497,0.00255878206404571,0.314734,0.326248,1.03658327349444,0.322361131289733,0.00121693863210954,-0.00023585889116985,0.00361923721185071,0,0,64.9201887255189,0.693976863657891,26.7359069478832,0,0,18.2235747951354,0,68.1614236265072,0,28.529,0.0293344988113454,28.45,28.57,1.00421792618629,1,10-Aug-2017 12:08:10.000000
