acc_x_mean,acc_x_std,acc_x_absint,acc_y_mean,acc_y_std,acc_y_absint,acc_z_mean,acc_z_std,acc_z_absint,acc_sum_mean,acc_sum_std,acc_sum_absint,bvp_features_mean,bvp_features_std,eda_features_mean,eda_features_std,eda_features_min,eda_features_max,eda_features_dynamic_range,eda_scl_features_mean,eda_scl_features_std,eda_scr_features_mean,eda_scr_features_std,eda_scr_features_no_pks,eda_scr_features_no_strong_peaks,hr_features_mean,hr_features_std,hrv_features_resampled_HRV_freq,hrv_features_resampled_HRV_vlf,hrv_features_resampled_HRV_lf,hrv_features_resampled_HRV_hf,hrv_features_resampled_HRV_ratio,hrv_features_resampled_HRV_hf_norm,hrv_features_resampled_HRV_lf_norm,temp_features_mean,temp_features_std,temp_features_min,temp_features_max,temp_features_dynamic_range,stress,time
-25.40625,0.955412727371697,8104.5,56.496875,1.2693602602175,18023,17.571875,1.05987944396364,5605.5,99.475,2.56440549613148,31733,-0.321546875,11.9517306169267,2.314365,0.0276270517650865,2.273616,2.367013,1.04107861661776,2.31203803960581,0.00972873327192327,0.00232696039418768,0.0326041304049291,2,0,84.6679515067435,1.27488800392601,13.3267613649136,0,0,8.92521768266657,0,66.9721430306743,0,33.777,0.0106698713134751,33.75,33.79,1.00118518518519,0,11-Aug-2017 07:21:17.000000
-27.928125,7.94127088740902,8913.5,52.75,9.33695257488116,16823.5,18.15625,12.5748152918373,6384,100.690625,8.71246933223893,32121,0.405890625,10.0690991909391,2.246204675,0.0309816863716313,2.194293,2.296645,1.0466446367919,2.367172298092,0.0668554914478487,-0.0538992003967992,0.10263393305317,0,0,87.7336819710469,2.40654063711896,8.72012862814716,0,0,4.62942389208601,0,53.0889404216238,0,33.7835,0.0123100959191401,33.77,33.81,1.00118448326917,0,11-Aug-2017 07:21:27.000000
-23.79375,1.34419394685855,7593,56.990625,0.999955915956205,18179,18.140625,1.07504009548321,5787.5,98.925,1.6344642407321,31559.5,0,0,2.162979525,0.0217931475562759,2.121367,2.196852,1.03558318763326,2.5784629423249,0.0727242871052723,0.128934192051807,0.279997308935352,5,0,89.6778052933415,2.58641627127551,4.56546489315649,0,0,2.77884416797633,0,60.8666200049363,0,33.808,0.0109075367968375,33.79,33.83,1.00118378218408,0,11-Aug-2017 07:21:37.000000
-23.784375,1.04164367790725,7587.5,56.978125,0.705657555905766,18177,18.2,1.13258934335869,5805,98.9625,2.06140074724745,31569.5,-0.25325,14.0209093264723,2.0756601,0.0245141332419714,2.036926,2.122646,1.04208302117995,2.23665965536378,0.145010034623857,-0.0826915132145755,0.177151833204054,0,0,96.0778290543646,3.61985740426471,0.320039798273261,0,0,0.0521106702659313,0,16.2825594026395,0,33.816,0.0092819096178433,33.81,33.83,1.00059154096421,0,11-Aug-2017 07:21:47.000000
-31.503125,10.3769090285817,10048,51.971875,8.54102158789511,16587,10.1375,15.1866083145748,5462.5,100.66875,7.80340081396073,32097.5,-0.273125000000001,12.0809604307596,2.015080325,0.0164212202588329,1.967838,2.039485,1.0364089930167,2.16485343921,0.099671367926112,-0.0502521698105906,0.0374929318678561,0,0,89.6882850538836,3.80520264512969,122.039204266039,0,0,66.4912046171592,0,54.4834793188359,0,33.8405,0.0169388038811196,33.81,33.87,1.00177462289264,1,11-Aug-2017 07:21:57.000000
-25.21875,48.7295230686213,15097.5,9.140625,34.4323730388681,9739.5,12.5875,37.4288687971696,10007,109.221875,37.8329626424376,34844,0,0,3.153495175,0.755694361337218,2.070191,4.426933,2.1384176629113,2.68403618215968,0.185386129849031,0.00177580665351412,0.0613978583261855,3,0,92.1690810927605,3.5482605872999,24.9455649403249,0,0,17.8642269801352,0,71.612837884691,0,33.849,0.0139228644267649,33.84,33.87,1.00088652482269,1,11-Aug-2017 07:22:07.000000
-47.646875,20.0673706111318,15349,11.90625,31.3659354138963,9216,17.584375,27.7008041640002,8224,102.7,23.9488221318858,32789,0,0,4.64217215,0.2197461598867,4.380785,5.210578,1.18941650868509,3.30999504774015,0.18013906992088,0.0212814265770891,0.0617569625337664,4,0,96.059052739783,6.59721262050534,23.3240121861369,0,0,13.9042300847071,0,59.6133717207172,0,33.8745,0.0150128150386465,33.84,33.89,1.00147754137116,1,11-Aug-2017 07:22:17.000000
-47.35,12.4140682658463,15093,36.290625,16.7610883033547,11876,17.759375,14.0385130671995,6170,103.8,17.8482983918886,33139,0,0,5.305560825,0.230597135411843,4.903521,5.774164,1.17755465919285,3.85833800454655,0.195416783976271,-0.0520208009690121,0.14852012266247,3,0,92.8277603227326,3.15705142139804,130.629599010359,0,0,55.9371364618485,0,42.8211805636887,0,33.8895,0.0084580412353252,33.87,33.91,1.00118098612341,1,11-Aug-2017 07:22:27.000000
-55.134375,12.0509916962078,17572.5,23.328125,20.2664497894665,8376,13.8875,12.2197678894784,4544.5,95.56875,20.8373675299913,30493,0,0,5.98159855,0.265246327450924,5.543555,6.396918,1.15393786117392,4.53729540851293,0.218865444211511,0.0239798150339304,0.238191962569642,4,0,100.13807399289,3.05672696937136,167.577170272445,0,0,55.027402619938,0,32.8370520462155,0,33.8825,0.0108012344973477,33.87,33.91,1.00118098612341,1,11-Aug-2017 07:22:37.000000
-55.0375,17.1183919131673,17596.5,17.2625,15.8074176072709,5880.5,-2.821875,25.5895285496819,6168,92.959375,16.4715458916145,29645,0,0,5.749154975,0.133658992549158,5.53076,6.098816,1.10270848852599,5.01642516829307,0.106018033433263,0.0474792423735031,0.231993114165687,5,0,93.7171448855763,3.20495179432314,64.8909695214727,0,0,49.178035202017,0,75.7856379164497,0,33.894,0.0198455575342734,33.87,33.93,1.00177147918512,1,11-Aug-2017 07:22:47.000000
-43.115625,15.1177947292748,13829,18.846875,16.7249083924749,6121,-39.640625,17.7775942844447,12891.5,102.965625,17.6086525712837,32841.5,0,0,5.9015326,0.296660201304957,5.433526,6.628048,1.21984287919116,5.45406855535427,0.220043476930987,-0.0102832260156487,0.230083777905097,3,0,92.6835465015855,0.975563285926778,98.9930349091392,0,0,61.9510294661473,0,62.5812003066772,0,33.8925,0.0164472739538442,33.87,33.91,1.00118098612341,1,11-Aug-2017 07:22:57.000000
-38.928125,14.4338667923719,12412.5,6.6625,4.75663206369189,2283.5,-44.75,21.9903084951439,14629.5,91.915625,11.0170460507064,29325.5,0.389140625,8.39967977884157,5.700793525,0.214825898188538,5.465511,6.253624,1.14419749589746,5.24805255906414,0.383233288857861,0.0664441816380474,0.745638983827011,7,0,96.8226655523137,1.79961042756803,51.6492980591035,0,0,9.67323960498574,0,18.7286951972056,0,33.8915,0.0171792958274834,33.87,33.91,1.00118098612341,1,11-Aug-2017 07:23:07.000000
-37.715625,14.5908806787387,12016.5,5.446875,4.96795274404706,2014,-46.14375,20.83623166882,15085.5,91.26875,7.555621855949,29116,-0.00889062499999987,9.41874394906255,5.52238705,0.159965932842277,5.293108,5.906906,1.11596173741401,4.39800387330396,0.156410563156418,0.239685649871673,0.702423793892458,5,3,91.2305619200928,3.67802025245054,38.3946937993136,0,0,9.58131727448519,0,24.9547953802316,0,33.898,0.0099227787671347,33.89,33.91,1.00059014458542,1,11-Aug-2017 07:23:17.000000
-45.734375,13.4187934784364,14585.5,30.7,17.9734391285191,9827.5,8.653125,27.4973066150397,7942.5,101.4,17.6832811605166,32355.5,0,0,5.849026625,0.242879295657665,5.343004,6.267698,1.17306631250884,4.46653426874619,0.276215098863691,-0.349563559815037,0.708502259764551,2,0,93.9959060087778,2.24515177044441,11.399447837381,0,0,4.47239142299271,0,39.2334039928397,0,33.899,0.0127701575196586,33.89,33.93,1.00118028917085,1,11-Aug-2017 07:23:27.000000
-57.1875,2.47289380316978,18244,31.05,3.27295366684729,9903,1.409375,2.61977760847526,809.5,90.784375,2.5840855327857,28956.5,0.335265625,12.1857790172797,6.111962275,0.192832739353337,5.7457,6.376447,1.10977722470717,4.91363213413643,0.112473176062547,-0.0346651418417292,0.875945477189741,4,1,91.6517391355307,2.9059871455834,18.1103682007734,0,0,11.5700258270592,0,63.8861987718455,0,33.939,0.0156565706694744,33.91,33.97,1.0017693895606,1,11-Aug-2017 07:23:37.000000
-61.846875,2.41046365484899,19731,12.5125,9.11816369072792,4385,-12.184375,8.89368094416913,3913.5,87.875,4.97359800506509,28029.5,-0.395687500000001,13.0073384185521,6.038468075,0.330456215595829,5.517966,6.75343,1.22389844373815,4.21847925763697,0.313279353312156,0.249294291723765,0.923142197789357,5,2,90.9841039220236,5.90654996847899,10.4494020459514,0,0,1.80977632406153,0,17.3194247489283,0,33.9935,0.0228203687693521,33.95,34.03,1.00235640648012,1,11-Aug-2017 07:23:47.000000
-53.475,7.08254067726696,17064,-8.809375,8.40200227573043,3053,-33.303125,11.8638563453223,10774,96.84375,9.68892129830586,30891,0,0,6.322016725,0.31378607117646,5.723951,6.855782,1.19773596943789,3.51552282362129,0.145838006845666,-0.121803714598652,0.82038129021099,2,1,93.8029900770999,4.76002714363603,4.50993160913655,0,0,2.03597715972176,0,45.1443023126367,0,34.0345,0.0150128150386454,34,34.05,1.00147058823529,1,11-Aug-2017 07:23:57.000000
-40.19375,5.50063760909434,12829,-14.803125,4.14796731387683,4708.5,-48.16875,5.94406727222002,15379.5,103.165625,5.43188712394438,32917,-0.7210625,8.57931932009093,5.8388413,0.15007791622477,5.671495,6.103934,1.07624779709759,3.39252319206806,0.119024652232594,-0.145098313021454,0.857377437977816,1,1,88.1396910045339,4.60537755970789,2.62794270895524,0,0,1.63740040232346,0,62.3073096968092,0,34.0025,0.0129595029977507,33.99,34.05,1.0017652250662,1,11-Aug-2017 07:24:07.000000
-47.803125,14.8337280761231,15246.5,-35.940625,18.024006272635,11669.5,-4.14375,12.1533291361219,3345,94.9,10.8611643152165,30261,0,0,6.399766075,0.428966039253088,5.874478,7.150754,1.21725777166924,3.52594205513543,0.146040281080157,0.0561397139956533,1.03563218729288,1,1,97.9674474376505,3.70930062900091,27.7820663343038,0,0,14.9067362745079,0,53.6559667489593,0,33.9775,0.0170594736444486,33.95,34,1.00147275405007,1,11-Aug-2017 07:24:17.000000
-55.415625,8.32410140405275,17685.5,-17.99375,4.27868798189293,5736.5,-25.140625,12.9581762565784,8014,98.55,3.79704554343692,31436,0,0,6.147544825,0.183683103476513,5.846774,6.456608,1.1043026462114,3.71162226617315,0.148012822487092,0.0506932406478139,0.515130178397051,3,1,98.8003612378609,1.57352080143925,70.710490715443,0,0,43.1646362771421,0,61.0441758222942,0,33.9885,0.00769615288509651,33.97,34,1.00088313217545,1,11-Aug-2017 07:24:27.000000
-40.3375,8.26055893119826,12858.5,-12.378125,3.28921810176874,3952.5,-48.171875,7.7567943470431,15378,100.8875,3.40014290682522,32189,0,0,5.9230262,0.075031625484055,5.81223,6.137198,1.05591107027767,4.33299089050681,0.280631671458323,-0.1053548654134,0.383278395388403,4,0,94.435834196876,1.53400327104359,55.6599223904893,0,0,31.3163040575238,0,56.2636502397906,0,33.986,0.0112773883137678,33.97,34,1.00088313217545,1,11-Aug-2017 07:24:37.000000
-44.684375,11.0290471250192,14243.5,-14.653125,5.77273259509047,4735,-41.59375,12.4735692352704,13323.5,101.24375,7.484778178992,32302,0.323390625,9.82303663517864,6.2721438,0.0808699985485409,6.065552,6.340624,1.04534987087737,4.82491428178996,0.043146564900718,0.0652296897439439,0.681362383059114,5,1,94.1165247729132,1.2871659745255,39.6990265639713,0,0,21.172923292104,0,53.3336082132537,0,33.969,0.0142864468676628,33.95,33.99,1.00117820324006,1,11-Aug-2017 07:24:47.000000
-54.634375,3.48675140278564,17428,-11.925,5.85300608668604,3794,-33.38125,4.99136794060459,10648,99.940625,6.18215448617302,31870,0.9391875,8.44884740659943,6.538190175,0.257883606122437,6.181978,6.985711,1.13001227115334,4.89349097700603,0.0466304397859961,0.175690230153007,0.270021695721019,7,0,96.8179423120389,2.5147932944113,9.25447002778803,0,0,3.18300142081603,0,34.394205300342,0,33.922,0.0174238268927863,33.87,33.95,1.00236197224683,1,11-Aug-2017 07:24:57.000000
-62.809375,5.35667394200947,20040,11.178125,9.45950731301664,4279.5,1.578125,11.418245158174,3183.5,86.259375,6.95472863538538,27503,0.08175,1.66180927854169,6.96456855,0.213854177029636,6.585257,7.378488,1.12045558738254,4.94447921453847,0.0348685548584395,-0.015738175061501,0.504886013920539,5,0,89.1185404023275,2.28913763692642,3.73269531146789,0,0,1.13764615224188,0,30.4778734215652,0,33.87175,0.023192339584107,33.84,33.91,1.00206855791962,1,11-Aug-2017 07:25:07.000000
-59.803125,5.3265164073358,19080.5,22.840625,4.55233305957137,7289,-5.528125,12.3526737266671,3628,94.015625,8.60212882359975,29997.5,0.2706875,2.09959191858076,6.789801875,0.224246020163774,6.576301,7.241592,1.10116492538891,5.27938673928599,0.136564783626273,-0.123689069486242,0.414168417857377,4,0,91.6079325766427,4.48674195928595,2.05647966261506,0,0,0.333268996629136,0,16.2058007520164,0,33.87525,0.0203794139469333,33.84,33.91,1.00206855791962,1,11-Aug-2017 07:25:17.000000
-53.71875,8.56337017636336,17138.5,25.9125,7.50998290678402,8267,-22.678125,8.72603693616324,7231,102.309375,8.70959041088569,32636.5,-0.232125000000001,7.29490109725814,6.6658673,0.230550216405728,6.414387,7.111093,1.10861614679626,6.04705913322215,0.178329444634118,0.0737486494155377,0.161275158724475,6,0,93.433645099906,6.88898451992284,2.11889533709506,0,0,1.76845458589473,0,83.4611580352632,0,33.9245,0.0163220788017424,33.91,33.97,1.0017693895606,1,11-Aug-2017 07:25:27.000000
-51.0125,7.62481306621159,16279.5,29.634375,6.03859630842926,9449,-22.415625,14.2733855709957,7565,104.39375,11.2573748032485,33293.5,0.0341875000000002,9.02269976647233,6.692758925,0.184317181749064,6.468831,7.112372,1.09948335332922,6.09057924252997,0.305095522914202,0.203447545486496,0.53190260827851,5,1,83.7744767535807,6.07030803364625,2.11385193528133,0,0,1.7028165719956,0,80.5551488055844,0,33.9555,0.019735429549092,33.93,33.99,1.00176834659593,1,11-Aug-2017 07:25:37.000000
-52.85,10.4399762187601,16875,-8.853125,23.419581394884,7007,-26.55,14.183216714259,9001,103.115625,16.1702077031499,32883,0.334671875,6.61119784769504,6.892350125,0.303049269281601,6.34089,7.343944,1.15818820386413,4.09137561659078,0.611329267321092,-0.483186905528176,0.994727728361322,1,1,94.4986369652364,5.38433965549257,0.30196234128031,0,0,0.136461236344579,0,45.1914751243444,0,33.946,0.0208535799054227,33.91,33.99,1.0023591860808,1,11-Aug-2017 07:25:47.000000
-49.5,13.1347012214039,15787.5,-32.975,10.2644958282494,10525,-14.734375,20.738589556352,6983.5,104.371875,15.280116659417,33296,0,0,6.779886375,0.207794767973877,6.526404,7.13796,1.09370489476287,3.794168663689,0.217019602275811,0.384631890051251,0.522655308130742,7,1,83.8714140073024,8.59496708272076,4.24185212560015,0,0,1.70169579316164,0,40.1168108358062,0,33.918,0.00992277876713823,33.91,33.93,1.0005897965202,1,11-Aug-2017 07:25:57.000000
-57.071875,1.25863397489446,18207.5,-20.546875,2.49343770386832,6557.5,-24.415625,2.40409908242549,7790,102.034375,2.44476401345911,32555,0,0,6.81980395,0.197801171590467,6.62236,7.455253,1.12576981619846,3.96617941836113,0.112566504421237,-0.232226009134427,0.662932365932368,1,1,89.2141182646183,4.92187262271633,9.22676102486782,0,0,5.49623432072281,0,59.5684044044215,0,33.9315,0.00699816825850696,33.91,33.95,1.0011795930404,1,11-Aug-2017 07:26:07.000000
-40.46875,10.6482205233306,12905,41.284375,20.0129364020526,14067.5,13.584375,18.1672585954681,6877.5,106.0875,15.8819656798458,33850,0,0,7.0087666,0.577746207498511,6.44836,8.104294,1.25679924818093,4.39308517838176,0.106876283094125,0.0620649675379293,0.511047722940993,6,0,97.8043801376342,2.79965657046297,6.82380784720199,0,0,5.61582455931997,0,82.2975189962692,0,33.92,0.0101273936708382,33.91,33.93,1.0005897965202,1,11-Aug-2017 07:26:17.000000
-41.99375,11.8029786766999,13404,45.478125,12.2330872148302,14502,8.684375,7.18128922747526,2778.5,96.2125,8.84657629965996,30684.5,0,0,6.790212725,0.122208588365157,6.439976,6.906959,1.07251315843413,4.77313677536624,0.0640459560956895,0.207575255565883,0.461426779956322,7,0,91.2019771046472,4.84096192681786,15.6053968903942,0,0,14.3182503000898,0,91.7519137812078,0,33.9145,0.015350603429215,33.89,33.93,1.00118028917085,1,11-Aug-2017 07:26:27.000000
-53.996875,12.5594507091667,17235,14.95,25.161995525172,7496.5,0.425,22.1532281449314,5342.5,94.296875,15.2569216395497,30074,0,0,7.434401425,0.390267276341509,6.763665,7.996824,1.18232112323718,4.8122068511633,0.0683534355046271,-0.129560165063419,0.540115532319598,4,0,99.4650190683216,6.22162396966117,7.48223172353096,0,0,6.85152310948249,0,91.57058164792,0,33.8905,0.0160048069702147,33.87,33.91,1.00118098612341,1,11-Aug-2017 07:26:37.000000
-50.95,6.06681708909017,16251,-22.4875,3.6646023447064,7172,30.796875,6.80765677973861,9829.5,104.234375,4.06044528458283,33252.5,-0.164359375,8.64294903242324,7.2067453,0.177076520648951,6.999238,7.806192,1.11529169318146,5.03324063772716,0.0467076840451619,-0.029439314971575,0.342710412007196,5,0,94.2056046619237,3.59824024875857,14.3722868065296,0,0,10.9263916090873,0,76.0240298302652,0,33.887,0.0178598532741559,33.87,33.93,1.00177147918512,1,11-Aug-2017 07:26:47.000000
-54.6375,4.52438533901841,17426,-19.803125,12.0771548990044,6522,15.478125,19.9329476996471,7842.5,99.65,9.06832304004553,31790.5,0,0,7.35262075,0.34644544370749,7.096472,8.175941,1.15211347272278,5.50204195729483,0.170038216764353,0.0197266662703266,0.352380551752909,3,0,94.5566694823622,6.76164191762863,59.3711614693544,0,0,51.4960616730561,0,86.7358165119219,0,33.9335,0.0149443411809756,33.91,33.95,1.0011795930404,1,11-Aug-2017 07:26:57.000000
-54.759375,9.80571004320495,17474,-15.8375,9.36369799413626,5151.5,-26.953125,13.6421227715753,9230.5,99.84375,11.1333027909279,31856,0.38971875,6.79242569846233,7.4317954,0.252293027809169,7.169398,7.994265,1.11505387202663,6.32200471347258,0.24680415791806,-0.0132044603621145,0.489871622806755,3,0,89.6250297817392,2.97246002715844,57.0409394609608,0,0,36.7586397631876,0,64.4425567155069,0,33.9585,0.0180526296117055,33.93,33.99,1.00176834659593,1,11-Aug-2017 07:27:07.000000
-59.765625,5.17996558823491,19065,-4.915625,7.33239513507884,2393,-18.390625,18.0041942061437,6974,89.128125,13.4595349515818,28432,-0.507328125,13.1664400486289,7.094507125,0.0597821665434183,6.953179,7.200104,1.03551253318806,6.39190600001389,0.0743622530578136,-0.206726278661077,0.793922536592352,3,0,98.6034020819863,3.12644857271491,36.3133427103139,0,0,17.5049124203444,0,48.2051805585296,0,33.89525,0.0230926228646548,33.84,33.93,1.00265957446809,1,11-Aug-2017 07:27:17.000000
-64.459375,2.58004876809878,20562.5,2.528125,3.41109515274286,1033,-6.2125,9.85976116760095,3153.5,77.59375,7.57226160192746,24749,0.2829375,11.5651221302042,7.008932075,0.0696128957285371,6.919182,7.122607,1.02940015163642,5.70869274961861,0.198513980630855,-0.018277186302819,1.36375854197161,1,1,96.2293842293257,4.59474691366145,31.5480821575217,0,0,15.5747675605057,0,49.3683498183499,0,33.85125,0.0147087101353609,33.84,33.87,1.00088652482269,1,11-Aug-2017 07:27:27.000000
-55.996875,25.917943632086,18969.5,-8.68125,17.3027157797333,3607.5,5.225,16.2942957882539,4143.5,83.790625,20.5832640324328,26720.5,0,0,7.07274235,0.11836223341095,6.865447,7.338827,1.06895108213639,5.43261899761315,0.155233748252932,0.274232486527238,0.475632340712633,6,1,77.2359167808118,12.1373464597854,30.055289429197,0,0,19.9768538367725,0,66.4670153446139,0,33.8745,0.0150128150386465,33.84,33.89,1.00147754137116,1,11-Aug-2017 07:27:37.000000
-12.271875,35.0672147643962,10392.5,-18.90625,41.8350690398307,13038.5,19.921875,25.1743168417392,9078.5,101.91875,23.0838656012631,32509.5,0,0,7.1353372,0.0750032034605429,6.992108,7.311959,1.04574457373942,5.38809950166356,0.0725607526285825,-0.107315966921069,0.228560272568465,6,0,88.2096804491402,4.29330845369197,16.2777966126495,0,0,10.9480857804518,0,67.2577870394577,0,33.8655,0.0194738483415769,33.83,33.89,1.00177357375111,1,11-Aug-2017 07:27:47.000000
-48.728125,12.5287564993523,15560.5,7.28125,39.6716415814625,11889.5,-2.075,11.7273359090422,3652,97.503125,10.7341772268152,31102,-0.180203125,6.77573361337089,6.83873915,0.103300665802841,6.695286,6.993387,1.04452401286517,5.88672627140105,0.169509572421506,0.144231101389918,0.364005472196528,7,0,78.6780098859777,8.70242525294258,8.81767702455262,0,0,6.19984303805895,0,70.3115233274663,0,33.855,0.019611613513817,33.83,33.89,1.00177357375111,1,11-Aug-2017 07:27:57.000000
-28.171875,20.6328972246753,9510.5,-5.19375,53.7537047640632,16832,11.584375,11.2386092629891,4357,96.225,16.6028475104286,30699.5,-0.275546875,4.74063914270717,6.81331835,0.201640428181218,6.424052,7.217283,1.12347829687555,5.44507692614524,0.268525738598249,-0.186249184336269,0.442798012860368,4,0,76.4296544206945,10.5713886708432,1.61360942674242,0,0,0.903880955599539,0,56.0160929044836,0,33.83,0.0207549808665102,33.79,33.87,1.00236756436816,1,11-Aug-2017 07:28:07.000000
-14.975,1.83982417041858,4776,-58.8125,0.974196880065075,18761,17.38125,2.04302276205372,5545,91.16875,1.51159313080718,29082,-0.169015625,2.49402091892657,6.65565615,0.136984386398606,6.490581,7.004902,1.07924113419122,5.38603118056506,0.243851611629879,-0.0483246328951942,0.426487335054463,4,1,76.0277087326372,6.02650826056022,0.0230508898578915,0,0,0.0147655874514458,0,64.0564747932748,0,33.8015,0.010012812305064,33.79,33.81,1.00059189109204,1,11-Aug-2017 07:28:17.000000
